# 0.01
idx	x	y	z	r_solid	r_surf
83	196	162	38	0.514643	0.654084
84	197	161	38	0.569722	0.696174
85	198	160	39	0.471853	0.562195
86	199	160	39	0.3456	0.412
87	200	159	38	0.45304	0.57708
88	201	159	38	0.515934	0.661868
89	202	158	38	0.510763	0.682793
90	203	158	38	0.545212	0.702159
91	204	157	38	0.659624	0.897803
92	204	156	38	0.636355	0.936105
93	205	155	38	0.543492	0.662325
94	206	154	38	0.563345	0.758095
95	207	154	38	0.715515	0.99253
96	208	153	38	0.673103	0.953927
97	209	152	38	0.591547	0.945385
98	210	152	38	0.710798	0.99253
99	211	151	38	0.720989	1.00422
100	212	150	38	0.770982	1.05932
101	213	149	38	0.704524	1.00762
102	214	148	38	0.617401	0.922237
103	214	147	38	0.646481	0.937566
104	215	146	38	0.5747	0.753669
105	215	145	38	0.516129	0.672525
106	216	144	38	0.529982	0.663971
107	217	143	38	0.481755	0.573673
108	218	142	38	0.349	0.465333
109	219	142	38	0.515934	0.637601
110	220	141	38	0.55345	0.680047
111	221	140	38	0.519929	0.678258
112	222	139	37	0.501941	0.608928
113	223	138	37	0.647391	0.82231
114	224	137	37	0.631263	0.624139
115	225	136	37	0.556522	0.662325
116	226	136	37	0.570014	0.739912
117	227	135	38	0.706924	0.994934
118	228	134	38	0.613405	0.877809
119	229	134	38	0.542641	0.710178
120	230	133	38	0.535174	0.650843
121	230	132	38	0.557037	0.727643
122	231	131	38	0.54872	0.70008
123	231	130	38	0.533936	0.684979
124	232	129	38	0.639778	0.836014
125	233	128	37	0.571468	0.749517
126	233	127	37	0.8572	1.1624
127	234	126	38	0.764486	1.06383
128	235	125	38	0.926832	1.34697
129	235	124	38	0.868703	1.41491

# 2.05
idx	x	y	z	r_solid	r_surf
0	136	225	51	0.291328	0.291328
1	136	225	50	0.549537	0.891854
2	136	226	49	0.414966	0.642636
3	135	227	49	0.463415	0.612417
4	135	227	49	0	0

# 3.05
idx	x	y	z	r_solid	r_surf
0	197	155	20	0.841373	1.16586
1	198	154	20	0.755981	1.16477
2	199	153	19	0.702403	1.04182
3	199	152	19	0.692759	0.979312
4	199	151	19	0.719956	0.987912
5	199	150	19	0.64549	0.922237
6	200	149	20	0.851213	1.25889
7	200	148	21	0.456988	0.672626
8	200	147	21	0.580079	0.749243
9	201	146	21	0.982703	1.46204
10	201	145	21	0.86737	1.28966
11	201	144	21	0.753893	0.897498
12	201	143	21	0.640862	0.690554
13	202	142	21	0.841428	1.23315
14	203	141	21	0.810139	1.14864
15	203	140	21	0.795399	1.05233
16	203	139	22	0.796802	1.19039
17	203	138	22	0.853587	1.41107
18	203	137	22	0.932009	1.29152
19	203	136	22	0.782534	1.22913
20	203	135	22	0.83483	1.08854
21	203	134	23	1.11306	1.56014
22	203	133	23	0.917398	1.29742
23	202	132	23	0.764183	0.891854
24	202	131	23	1.03801	1.50532
25	201	130	24	0.938197	1.27128
26	201	129	24	0.828924	1.26367
27	201	128	24	0.914047	1.14889
28	201	127	24	0.813002	1.2996
29	200	126	24	0.744541	1.04212
30	200	125	24	0.736292	1.02777
31	199	124	24	0.572246	0.984
32	199	123	24	0.662311	0.930509
33	198	122	24	0.6921	0.947193
34	197	121	24	0.701349	0.993508
35	196	120	25	0.664625	0.874817
36	196	119	25	0.632139	0.860091
37	195	118	25	0.737989	1.06463
38	195	117	25	0.68397	1.139
39	195	116	25	0.755393	0.998915
40	194	115	26	0.799102	1.19314
41	194	114	26	0.891424	1.26461
42	194	113	26	0.801845	1.24607
43	194	112	26	1.08344	1.50693
44	193	111	27	1.15019	1.91346
45	192	110	28	1.24698	1.80419
46	191	109	29	1.22242	1.7979
47	191	108	30	1.40269	1.97677
48	191	107	30	0.999936	1.78639
49	191	106	30	1.10763	1.60545
50	192	105	31	1.01017	1.50137
51	193	104	32	0.98183	1.39577
52	194	104	32	0.818115	1.2833
53	195	104	32	0.724647	1.06728
54	196	104	32	0.554094	0.763664
55	197	104	33	0.481848	0.568637
56	198	103	33	0.878504	1.05711
57	199	103	33	0.460574	0.565148
58	200	102	33	0.908377	1.14068
59	201	101	34	0.955233	1.23991
60	202	101	34	0.746727	1.17569
61	203	100	34	1.04812	1.3744
62	204	100	34	0.848974	1.27202
63	205	100	34	0.752862	1.21409
64	206	100	34	0.635407	0.959708
65	207	100	34	0.545212	0.690072
66	208	101	34	0.585729	0.902392
67	209	101	34	0.59785	0.771761
68	210	102	35	0.492736	0.574766
69	211	103	35	0.636714	0.85294
70	212	104	35	0.675669	0.878553
71	213	105	35	0.75276	1.15466
72	214	106	35	0.72065	0.928346
73	215	106	35	0.643803	0.794257
74	216	106	35	1.09094	1.53135
75	216	106	35	0	0
76	217	107	36	0.913445	1.18659
77	218	108	36	0.66015	0.804007
78	219	109	36	0.752049	0.999521
79	220	109	36	1.00693	1.45022
80	221	110	36	0.651802	0.949233
81	222	110	36	0.719778	1.11141
82	223	110	36	0.885294	1.32101
83	224	110	36	1.07446	1.66263
84	225	111	36	0.713267	0.9104
85	226	111	36	0.630637	0.566861
86	227	111	36	1.25092	1.63882
87	228	112	37	0.809147	1.19384
88	229	113	37	0.976923	1.22294
89	230	113	37	0.657448	0.959708
90	231	113	37	1.07344	1.5746
91	232	114	37	0.97566	1.64521
92	233	115	37	1.34888	1.71051
93	233	116	37	1.11638	1.61322
94	233	117	37	0.832354	1.25316
95	233	118	37	0.733694	1.10544
96	233	119	37	0.664186	0.879123
97	233	120	37	0.711549	0.986529
98	234	121	37	0.85279	1.26545
99	235	122	37	0.882126	1.16598
100	236	123	37	0.97853	1.46002

# 4.05
idx	x	y	z	r_solid	r_surf
0	237	122	37	0.803993	1.19231
1	238	121	37	0.669809	1.01101
2	239	120	36	0.821292	0.955604
3	240	120	36	0.349	0.349
4	241	119	35	0.206	0.206
5	242	118	36	1.02664	0.97531
6	243	117	36	0.975908	1.23061
7	244	117	36	0.736031	0.955129
8	245	117	36	0.769014	1.04882
9	246	116	35	0.907037	1.35717
10	247	115	34	0.874747	1.21649
11	248	114	34	0.722683	1.07434
12	249	113	35	0.547583	0.669022
13	250	113	35	0.681812	0.812729
14	251	113	34	0.595756	0.82051
15	252	113	34	0.58878	0.747718
16	253	113	34	0.639368	0.946951
17	254	112	34	0.407545	0.515241
18	255	112	34	0.430206	0.546861
19	256	112	33	0.616237	0.848715
20	257	112	33	0.446574	0.591815
21	258	112	33	0.478689	0.553528
22	259	111	33	0.575848	0.740772
23	260	111	33	0.391545	0.412
24	261	111	33	0.329	0.274667
25	262	110	32	0.742304	1.05753
26	263	110	32	0.466646	0.546861
27	264	110	32	0.246	0.492
28	265	110	32	0.628505	0.628505
29	265	110	31	0.474653	0.638639
30	265	110	30	0.591153	0.591153
31	266	109	29	0.49172	0.590008
32	267	109	29	0.818804	1.00613
33	268	109	28	0.400219	0.497328
34	269	109	28	0.683564	0.778203
35	270	108	28	0.680383	0.935861
36	271	108	28	0.852106	1.53242
37	272	108	28	0.976302	1.40051
38	273	107	28	0.829466	1.38421
39	274	107	28	1.17135	1.77328
40	275	106	27	1.35726	1.93869
41	276	106	27	1.15005	1.59055
42	277	106	26	1.24584	1.45181
43	278	106	26	0.717839	1.28345
44	279	106	26	1.00333	1.55341
45	280	106	26	1.05065	1.71763
46	281	106	25	0.827676	1.12588
47	281	106	25	0	0
48	282	107	26	1.00434	1.80084
49	282	108	26	0.951347	1.39505
50	283	109	26	1.06603	1.94696

# 5.05
idx	x	y	z	r_solid	r_surf
0	198	156	19	0.669023	0
1	198	156	18	0.714901	1.24677
2	199	156	18	0.728888	1.01617
3	200	156	17	0.790633	0.683046
4	201	156	16	0	0

# 6.05
idx	x	y	z	r_solid	r_surf
0	197	157	19	0.824545	1.37776
1	197	158	19	0.901354	1.3157
2	196	159	19	1.05029	1.46381
3	196	160	19	1.03302	1.60063
4	196	161	18	0.934872	1.33416
5	196	162	18	1.00154	1.47353
6	195	163	18	1.14305	1.57302
7	195	164	18	0.9374	1.4375
8	194	165	18	0.97276	1.44366
9	193	165	18	1.1802	1.71187
10	192	166	18	1.09615	1.65022
11	192	167	18	1.05459	1.63401
12	191	168	18	1.12938	1.59766
13	191	169	18	1.00016	1.74451
14	191	170	18	1.03459	1.50183
15	190	171	18	0.981571	1.40059
16	190	172	18	0.88968	1.37964
17	189	173	18	0.838199	1.26002
18	188	174	18	0.893442	1.27415
19	187	175	17	0.865504	1.23452
20	187	176	17	0.960282	1.56215
21	187	177	17	1.02362	1.96594
22	187	178	17	0.868562	1.02566
23	187	179	18	0.918908	1.18787
24	187	180	18	0.394954	0.488574
25	186	181	17	1.14904	1.30202
26	186	182	17	0.504499	0.619953
27	185	183	17	1.15525	1.4212
28	185	184	17	0.556586	0.746434
29	184	185	17	0.757452	0.955087
30	183	186	17	0.65954	0.800106
31	182	187	17	0.696382	0.81152
32	182	188	16	0.518321	0.581979
33	182	189	16	0.62281	0.767643
34	181	190	16	0.74113	1.15821
35	180	191	16	0.767818	1.03874
36	180	192	16	0.778361	1.21107
37	179	193	16	0.769246	1.01861
38	179	194	16	0.670235	1.02826
39	178	195	16	0.740613	0.990418
40	178	196	16	0.621518	0.821322
41	177	197	16	0.792899	1.22793
42	176	198	16	0.750471	0.843064
43	176	199	16	0.622868	0.872964
44	175	200	16	0.85937	1.37935
45	175	201	16	0.661905	0.951148
46	174	202	16	0.847471	1.22697
47	174	203	16	0.651154	0.938595
48	173	204	16	0.760958	1.04861
49	172	205	16	0.763388	1.23712
50	172	206	16	0.690802	0.871806
51	171	206	16	0.777574	1.49309
52	170	207	17	0.896205	1.22482
53	169	207	17	0.73036	1.00852
54	168	208	17	0.773934	1.05845
55	167	209	17	0.483282	0.599744
56	167	210	17	0.833163	0.833163
57	166	211	17	0	0

# 7.05
idx	x	y	z	r_solid	r_surf
0	284	108	25	0.919036	1.22174
1	284	107	26	0.879072	1.37285
2	284	106	26	0.629808	1.15061
3	284	105	26	0.737501	1.20375
4	284	104	26	0.737031	1.12158
5	284	103	26	0.720575	1.0034
6	283	102	26	0.850217	1.53242
7	283	101	26	0.777308	1.12158
8	283	100	26	0.740957	1.30495
9	282	99	26	0.880542	1.56484

# 8.05
idx	x	y	z	r_solid	r_surf
0	283	110	26	1.11859	1.71476
1	284	111	26	1.32157	2.09959
2	285	112	25	1.1603	1.74218
3	285	113	25	1.31091	1.85847
4	286	114	26	1.33501	2.0882
5	287	115	27	1.39094	2.10154
6	288	116	27	1.3839	2.12664
7	288	117	27	1.56404	2.45815
8	289	118	27	1.58384	2.39678
9	290	119	27	1.60199	2.45697
10	291	120	27	1.61865	2.37559
11	292	121	27	1.50159	2.44791
12	293	122	27	1.86692	2.62054
13	294	123	28	1.32225	2.18428
14	295	124	29	1.38279	2.01222
15	295	125	29	1.38474	2.00577
16	296	126	28	1.61194	2.61645
17	297	127	28	1.45499	2.16931
18	297	128	28	1.23392	1.84571
19	298	129	27	1.65555	2.45079
20	298	130	27	1.02507	1.50837
21	299	131	27	1.06326	1.59752
22	300	132	27	1.25581	1.22286
23	301	133	27	0.730557	0.730557
24	302	134	27	0	0

# 9.05
idx	x	y	z	r_solid	r_surf
0	281	98	26	0.938948	1.1556
1	281	98	26	0	0
2	281	98	26	0	0
3	281	99	26	0.68757	1.06677
4	280	100	26	0.492	0
5	279	100	26	0.557414	0.925088
6	278	99	26	0.594112	0.566861
7	277	98	26	0.649753	0.659338
8	277	98	26	0	0
9	276	97	26	1.03246	1.01433
10	275	96	27	0.739592	0.673926

# 10.05
idx	x	y	z	r_solid	r_surf
0	283	98	26	0.752701	1.30495
1	283	97	26	0.654524	1.28345
2	283	96	26	0.713252	0.973004
3	284	95	27	0.416649	0.391532
4	284	94	27	0.246	0.246
5	283	93	26	0.567358	0.709753
6	282	92	25	0.80202	1.06657
7	282	91	25	0.703943	1.03467
8	281	90	24	0.885919	1.24456
9	281	89	24	1.03976	1.47406
10	282	88	24	0.754239	1.00106
11	282	87	24	0.68065	0
12	282	86	24	1.08767	1.48604
13	282	85	23	0.839595	1.18433
14	282	84	23	0.803635	1.21488
15	282	83	23	0.94544	1.41273
16	282	82	23	1.06058	1.60288
17	281	81	23	1.05977	1.40503
18	281	80	23	0.953537	1.34909
19	282	79	23	1.01783	1.65315
20	282	78	23	0.974789	1.44548
21	283	77	23	1.13889	1.60076
22	283	76	23	1.08924	1.65206
23	283	75	23	0.99086	1.33383
24	283	74	23	0.89984	1.27553
25	283	73	23	0.750179	0.946088
26	284	72	22	0.757225	1.03329
27	284	71	22	0.591277	0.796123
28	284	70	22	0.519879	0.645431
29	284	69	22	0.437489	0.591815
30	283	68	22	0.425676	0.572126
31	283	67	21	0.385109	0.385109
32	283	66	21	0.750438	0.926231
33	284	65	22	0.415719	0.528865
34	284	64	22	0.544383	0.576
35	284	63	22	0.716197	1.18939
36	285	62	21	0.964286	1.32622
37	285	61	21	0.708462	0
38	285	60	21	0.983164	1.44892
39	286	59	20	1.02574	1.5539
40	285	58	19	1.03734	1.60524
41	285	57	19	1.04286	1.54596
42	286	56	19	0.960024	1.54127
43	286	55	19	0.827195	1.25959
44	286	54	19	0.813478	1.22213
45	285	53	19	0.979419	1.37627
46	285	52	19	0.667448	1.06677
47	284	51	19	1.19281	1.59379
48	284	50	19	1.37507	1.92123
49	284	50	19	0	0
50	285	50	19	0.864989	1.17803
51	286	50	19	0.595217	0.971854
52	287	50	19	0.792477	1.36024
53	288	49	18	0.822711	1.2207
54	289	48	18	0.73224	1.02248
55	289	47	18	0.647358	0.959708
56	289	46	18	1.02402	1.45196
57	290	45	18	0.599553	0.896834
58	291	44	18	0.5747	0.781656
59	291	43	18	0.669699	1.00395
60	292	42	18	0.642917	0.89058
61	292	41	18	0.767689	1.05073
62	292	40	18	0.689884	0.959708
63	292	39	18	0.736702	1.14297
64	292	38	17	0.819335	1.24838
65	292	37	17	0.577618	0

# 11.05
idx	x	y	z	r_solid	r_surf
0	291	36	18	0.591449	0.725854
1	290	36	18	0.69663	0
2	289	36	18	0.921491	1.47199
3	288	37	17	0.845319	1.32606
4	287	37	17	0.777956	1.25166
5	286	37	17	0.986529	1.40307
6	285	37	17	1.54728	1.55178

# 12.05
idx	x	y	z	r_solid	r_surf
0	292	35	17	1.5784	2.52366
1	293	35	17	0.721419	1.13282
2	294	34	17	1.62121	2.14455
3	295	34	17	0.66485	0.894586
4	296	33	16	0.461702	0.581979
5	296	32	16	1.52116	1.50695
6	297	31	16	0.797202	0.793613
7	298	30	16	0.301333	0.412
8	298	29	16	0.761728	0.971534
9	298	28	16	1.03987	1.0141
10	298	27	16	1.19508	0.93862
11	298	26	16	0.734602	1.13648
12	298	25	16	0.845688	1.21519
13	297	24	16	0.952717	1.25821
14	296	23	16	1.64135	2.23281
15	296	22	15	0.8064	1.2345
16	296	21	15	0.716771	0
17	296	20	15	0.813265	1.16041
18	296	19	15	0.776502	1.40793
19	296	18	15	0.932656	1.38807

# 13.05
idx	x	y	z	r_solid	r_surf
0	302	4	13	0.844465	1.27586
1	301	5	14	0.746476	1.09393
2	300	6	14	0.764084	1.03877
3	300	7	14	0.70412	1.09134
4	300	8	14	1.27362	1.66689
5	300	9	13	0.526861	0.526861
6	300	10	13	0.745954	0.635969
7	300	11	13	0.905207	1.06594
8	301	12	14	0.690285	0.860601
9	301	13	15	0.837658	0.842502
10	301	14	15	0.75571	0.960766
11	300	15	15	0.694978	0.811819
12	300	16	15	0.560339	0.667466
13	299	17	15	0.627059	0.912553
14	298	17	15	0.526674	0.641723
15	297	17	15	0.463513	0

# 14.05
idx	x	y	z	r_solid	r_surf
0	294	13	17	0.700489	0.684963
1	295	14	16	0.893363	1.08685
2	295	15	16	0.690789	0.938442
3	296	16	15	0.682905	1.01617

# 15.05
idx	x	y	z	r_solid	r_surf
0	303	4	13	0.563495	0.749522
1	304	5	13	0	0
2	305	6	12	0.49494	0.49494
3	306	7	13	0.550386	0.550386
4	306	8	13	0.428	0.428
5	307	9	13	0.206	0.206
6	306	10	13	0	0
7	305	10	14	0	0

# 16.05
idx	x	y	z	r_solid	r_surf
0	303	3	12	0.808007	1.29661
1	303	2	13	0.704287	1.01763
2	303	1	13	0.620878	0.817232
3	303	1	12	0.50433	0.723084
4	304	0	11	0.834893	1.23098
5	305	0	11	0.568658	0.77005
6	306	1	10	0.69591	0.675386
7	307	2	10	0.680788	0.680788
8	308	2	10	0.982396	1.30545
9	309	1	10	0.692839	0.941937
10	310	1	10	0.82242	1.20348
11	311	0	10	0.492	0.738
12	312	0	10	0.50362	0.521945
13	313	0	10	0.492	0.492
14	314	0	9	0.351241	0.351241
15	314	0	9	0	0
16	315	0	8	0.351241	0.351241
17	316	0	7	0.320861	0.320861
18	317	0	8	0	0
19	318	0	8	0.301333	0.301333
20	319	0	8	0.433241	0.433241
21	320	1	8	0.54493	0.536157
22	321	2	8	0.418199	0.418199
23	322	3	7	0.863487	0.863487
24	323	4	7	0.406431	0.406431
25	324	4	7	0.366431	0.366431
26	325	4	7	0.329	0.329
27	326	5	6	0.301333	0.301333

# 0.06
idx	x	y	z	r_solid	r_surf
0	343	154	0	0.274667	0.274667
1	344	153	1	0.590413	0.606633
2	344	153	1	0	0
3	345	152	1	0.566628	0.566628
4	346	151	1	0.274667	0.274667
5	345	150	1	0.439313	0.439313
6	344	149	0	0.246	0.246
7	343	149	0	0	0
8	342	149	0	0.206	0.206
9	341	150	1	0.246	0.246
10	340	150	1	0.246	0.246
11	339	150	1	0.562668	0.562668
12	338	151	2	0.430209	0.274667
13	337	152	2	0.763367	0.961382
14	336	152	2	0.760564	1.09255
15	335	151	2	1.34027	1.7794
16	335	151	2	0	0
17	336	150	3	0.786998	1.00294
18	337	149	4	0.396649	0.396649
19	338	148	4	0.206	0.206
20	339	147	4	0.851515	0.851515
21	340	146	4	0.634644	0.585639
22	341	146	4	0.418199	0.418199
23	342	145	3	0.620775	0.786846
24	342	144	3	0.762993	1.14626
25	342	143	3	0.806086	1.13372
26	341	143	3	1.27996	1.72041
27	341	143	3	0	0
28	342	142	3	1.01317	1.68045
29	343	141	3	1.07895	1.49268
30	344	141	3	0.796014	1.28345
31	345	141	3	0.83101	1.14559
32	346	140	3	0.859994	1.34599
33	347	139	3	0.81444	1.13809
34	348	139	3	0.813454	1.09106
35	349	138	3	0.769246	0.979689
36	349	137	3	0.60855	0.971854
37	349	136	3	0.694729	1.02844
38	350	135	2	0.646156	0.740664
39	351	135	2	0.67302	0.98316
40	352	134	2	0.766167	1.10959
41	353	133	2	0.74123	1.06517
42	354	132	2	0.644905	0.742773
43	355	132	2	0.567082	0.757845
44	356	131	3	0.768819	1.0758
45	357	131	3	0.698473	0.98005
46	358	131	2	0.630815	0.852108
47	359	131	2	0.515934	0.682014
48	360	130	2	0.556522	0.762596
49	360	129	2	0.760235	1.06871
50	361	129	2	0.677748	1.33032
51	362	129	2	0.689072	0.976517
52	363	128	3	0.831032	1.14299
53	364	128	3	0.945775	1.52256
54	365	129	2	0.70529	1.00493
55	366	129	2	0.83671	1.29998
56	367	129	2	0.95913	1.33165
57	368	129	2	0.709623	0.855939
58	369	129	2	0.541948	0.781491
59	370	129	3	0.813425	1.18805
60	371	129	3	0.624286	0.785402
61	372	128	4	0.583421	0.843064
62	373	128	4	0.844769	1.30739

# 1.06
idx	x	y	z	r_solid	r_surf
0	374	127	5	0.734467	0

# 2.06
idx	x	y	z	r_solid	r_surf
0	373	126	4	0.552327	0.914683
1	372	125	3	0.903444	1.33972
2	372	125	3	0	0
3	372	125	3	0	0
4	373	126	4	0	0
5	374	126	4	0.530354	0
6	374	125	3	0.525518	0
7	374	124	3	0.454011	0.412
8	373	123	2	0.592064	0.592064
9	372	122	3	0.291328	0.291328

# 3.06
idx	x	y	z	r_solid	r_surf
0	385	123	1	0.351664	0.331552
1	384	123	2	0.471861	0.652599
2	383	123	3	0.776688	0.781634
3	382	124	4	0.648656	0.714215
4	381	124	4	0.971859	1.43557
5	380	124	4	0.856795	1.14255
6	379	124	4	1.24984	1.79113
7	378	125	5	0.890335	1.32408
8	377	126	5	1.12404	1.80353
9	376	127	6	1.13895	1.71997
10	375	128	6	0.926266	0

# 4.06
idx	x	y	z	r_solid	r_surf
0	374	129	6	1.43101	2.03182
1	374	129	6	0	0
2	374	130	6	0.788113	0
3	374	131	6	0.809805	1.50079
4	374	132	7	1.15156	1.87657
5	374	133	7	0.987969	1.34569
6	373	134	8	1.06395	1.57948
7	373	135	8	0.993556	1.57284
8	372	136	8	0.816697	1.25804
9	371	137	8	0.87861	1.15568
10	371	138	8	0.794254	1.13406
11	371	139	8	0.792264	1.04914
12	372	140	9	1.05651	1.55501
13	371	141	10	1.08352	1.55669
14	371	142	10	1.09351	1.65626
15	371	143	10	1.04539	1.92517
16	371	144	10	0.950891	1.236
17	371	145	10	1.03669	1.51975
18	371	146	11	1.11632	1.6789
19	370	147	11	0.922175	1.33057
20	370	148	11	0.957035	1.37266
21	370	149	11	1.01387	1.50014
22	370	150	11	1.00713	1.43471
23	370	151	11	1.06891	1.64951
24	370	152	11	0.942662	1.1105
25	370	153	11	0.741223	1.23292
26	370	154	11	0.806329	1.21555
27	370	155	12	1.11722	1.66983
28	370	156	12	1.00699	1.43928
29	370	157	12	0.854449	1.45466
30	370	158	12	0.95641	1.34
31	370	159	13	1.10951	1.63879
32	370	160	13	0.906698	1.35951
33	371	161	13	0.996346	1.45369
34	371	162	12	0.883881	1.24294
35	371	163	12	0.731062	1.12143
36	371	164	12	0.84824	1.12143
37	371	165	12	0.630637	0.800715
38	371	166	12	0.75888	1.03558
39	372	167	13	0.969126	1.42951
40	372	168	13	0.780775	1.18838
41	372	169	13	0.800503	1.13327
42	372	170	13	0.763733	1.11362
43	371	171	13	0.625541	0.914683
44	371	172	13	0.690862	0.965151

# 5.06
idx	x	y	z	r_solid	r_surf
0	400	119	2	0.584151	1.06677
1	399	120	2	0.587466	0.796106
2	398	121	2	0.456875	0.672626
3	397	121	2	0.551688	0.629431
4	396	121	2	0.511921	0.669861
5	395	121	2	0.501908	0.732861
6	394	121	2	0.567308	0.69781
7	393	121	2	1.48875	1.85332
8	392	122	3	1.1458	1.42703
9	391	123	3	0.71576	0.915099
10	390	124	3	0.757137	0.927516
11	389	124	3	0.737941	0.927295
12	388	124	2	1.0046	1.2394
13	387	124	2	0.77723	0.99074
14	386	123	1	0.465583	0

# 6.06
idx	x	y	z	r_solid	r_surf
0	386	118	1	1.04022	1.0556
1	386	119	1	0.518321	0.630383
2	386	120	2	0.872465	1.15764
3	386	121	2	0.600722	0.984
4	386	122	2	0.636547	1.11011

# 7.06
idx	x	y	z	r_solid	r_surf
0	370	173	13	0.622783	0.798699
1	369	172	14	0.427931	0.503889
2	368	171	14	0	0
3	367	171	14	0	0

# 8.06
idx	x	y	z	r_solid	r_surf
0	371	174	13	0.431538	0.382053
1	371	175	13	0.351241	0.351241
2	371	176	13	0.618	0.618
3	371	177	13	0.874332	0.953816
4	371	178	13	0.837665	1.16145
5	371	179	13	0.962607	1.34198
6	372	180	14	0.741622	1.0907
7	372	181	14	0.876027	1.35991
8	371	182	15	0.797749	1.01602
9	371	183	15	0.595317	0.789908
10	371	184	15	0.835506	1.0024
11	371	185	15	1.28187	1.36183
12	370	186	14	0.657275	0.85757
13	370	187	14	0.78638	1.2615
14	370	188	14	1.08836	1.51565
15	370	189	14	1.22979	1.66193
16	370	190	14	1.43171	1.94433
17	369	191	15	0.599982	0.836673
18	369	192	15	0.742636	1.1071
19	369	193	15	1.46272	1.6957
20	368	194	15	0.675859	0.884742
21	367	195	15	0.629583	0.834405
22	367	196	15	0.559873	0.800715
23	367	197	15	0.902757	1.13203
24	367	198	15	0.852643	1.27742
25	367	199	15	0.835533	1.32432
26	368	200	15	1.19646	1.67258
27	368	201	15	0.978584	1.43329
28	367	202	15	0.885766	1.36182
29	367	203	15	0.902641	1.44643
30	367	204	15	1.02569	1.4642
31	367	205	15	1.00612	1.46206
32	367	206	15	0.999773	1.45124
33	367	207	15	0.964434	1.39593
34	366	208	15	1.1119	1.60201
35	366	209	15	1.03442	1.65169
36	366	210	16	1.1434	1.73093
37	365	211	16	1.17566	1.65332
38	365	212	16	1.03024	1.80492
39	365	213	16	1.25162	1.78836
40	364	214	17	1.27534	1.88169
41	364	215	17	1.10561	1.95887
42	363	216	17	1.30471	1.87702
43	363	217	17	1.30298	1.97063
44	363	218	18	1.26748	1.84004
45	363	219	18	1.12901	1.81372
46	363	220	18	1.21341	1.80227
47	363	221	18	1.06779	1.8567
48	363	222	18	1.02268	1.46466
49	362	223	18	1.19747	1.62958
50	362	224	18	0.780812	1.40793
51	362	225	18	0.73032	1.00791
52	362	226	19	0.942643	1.56039
53	362	227	19	0.919536	1.25002
54	362	228	20	0.728365	1.02798
55	362	229	20	0.794851	1.25959
56	362	230	20	1.00508	1.49061
57	362	231	20	0.948777	1.44761
58	362	232	20	1.14416	1.70285
59	362	233	19	1.036	1.5082
60	362	234	19	0.922251	1.45479
61	362	235	19	0.890346	1.36643
62	362	236	19	1.04874	1.60628
63	362	237	20	1.26023	1.89076
64	362	238	20	1.02251	2.01066
65	362	239	20	1.19538	1.69636
66	363	240	20	1.07216	1.60073
67	364	241	21	1.23122	1.65966
68	365	241	21	0.597073	0.959708
69	366	242	20	0.743281	0.95113
70	367	243	20	0.678861	1.02872
71	368	244	21	0.492736	0.574766
72	369	245	21	0.246	0.246
73	370	246	21	0.206	0.206
74	371	247	21	0	0

# 9.06
idx	x	y	z	r_solid	r_surf
0	400	118	2	1.02738	1.52107
1	399	117	2	0.994529	1.21209
2	398	117	2	0.493087	0.608139
3	397	118	3	0.445927	0.457236
4	396	117	2	0.206	0.206
5	395	116	3	0.206	0.206

# 10.06
idx	x	y	z	r_solid	r_surf
0	401	119	2	0.897686	1.34795
1	402	120	2	0.661345	0.914557
2	403	120	2	0.739056	1.01324
3	404	120	2	0.738413	1.02629
4	405	119	2	0.784728	1.15842
5	406	118	2	1.26854	2.03771
6	407	118	2	0.72294	1.06119
7	408	117	2	0.997145	1.36458
8	409	116	2	0.910299	1.00859
9	410	115	2	0.723976	0.723976
10	411	114	2	0.371664	0.371664
11	412	113	2	0	0
12	413	113	1	0	0
13	414	113	1	0.523358	0.523358
14	415	113	1	0.907822	0.9698
15	416	112	1	1.61494	1.68223
16	416	111	1	0.549491	0.716489
17	417	110	1	0.83275	0.943832
18	418	109	1	0.815254	1.2486
19	419	108	1	0.938232	1.39555
20	420	108	1	1.28941	1.84969
21	421	107	0	0.879689	1.41309
22	422	107	0	0.920898	1.47629
23	423	106	0	1.02687	1.40303
24	424	106	0	0.91716	1.37164
25	425	106	0	0.819522	1.06014
26	426	106	0	0.884312	1.06014
27	427	106	0	0.933285	1.25164
28	428	106	0	1.03612	1.48212
29	429	105	0	0.857355	1.15636
30	430	105	0	1.15418	2.04573
31	431	104	1	1.07534	1.51263
32	432	104	1	1.03653	1.61214
33	433	103	1	0.681086	0.900064
34	434	102	2	0.5205	0.5205

# 0.07
idx	x	y	z	r_solid	r_surf
0	386	351	15	0	0
1	387	351	15	0.351241	0.351241
2	388	352	15	0.377908	0.377908
3	389	353	15	0.423861	0.423861
4	390	354	15	0	0
5	391	354	15	0.437489	0.437489
6	392	354	15	0.406431	0.406431
7	393	354	15	0.498837	0.533571
8	394	355	14	0.504823	0.539315
9	395	356	14	0.349	0.452
10	396	356	14	0.593192	0.853713
11	397	356	14	0.720344	1.06896
12	398	356	14	0.687788	1.05807
13	399	356	14	0.911087	1.17623
14	400	357	13	1.00442	1.57675
15	401	358	12	0.925967	1.34421
16	402	358	12	0.922002	1.14502
17	403	358	12	0.985445	1.45858
18	404	359	12	1.18527	1.69318
19	405	359	12	1.19752	1.76061
